collect_time,Emergencyunlockingstatus,opendoor,openclosed,dooraction,lockswitchstate,closewtichstate,Voltage,current,Antipinchforce,speed,corner,prepra1,doorcount,opening,closing,opening_command,closing_command,label
28/10/2022 14:59:47.567,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-2.860135586033138,0.5405842654144604,-0.9117002583575324,0.2815409225629567,-1.532397974084908,1.0515712281065748,10991,1,0,1.0515712281065748,-1.0515712281065746,19
28/10/2022 14:59:47.579,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-3.386598490741505,0.42197437229821955,-1.1799816745524043,0.6581638347052349,-1.5272774215139866,1.0515712281065748,10991,1,0,1.0515712281065748,-1.0515712281065746,19
28/10/2022 14:59:47.588,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-3.035623220935927,0.7761566920203273,-0.3751374259677888,0.5355424214496094,-1.5204500180860911,1.0515712281065748,10991,1,0,1.0515712281065748,-1.0515712281065746,19
28/10/2022 14:59:47.6,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-2.3336726813247712,0.477984599603111,-1.0458409664549684,0.5924737918897213,-1.5136226146581957,1.0515712281065748,10991,1,0,1.0515712281065748,-1.0515712281065746,19
28/10/2022 14:59:47.61,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-2.50916031622756,0.6476626411443999,-0.6434188421626607,0.6800605156437395,-1.5067952112303002,1.0515712281065748,10991,1,0,1.0515712281065748,-1.0515712281065746,19
28/10/2022 14:59:47.62,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-2.1581850464219823,0.6089496899189601,-0.7775595502600965,0.6406464899544313,-1.4999678078024048,1.0515712281065748,10991,1,0,1.0515712281065748,-1.0515712281065746,19
28/10/2022 14:59:47.63,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-2.1581850464219823,0.7012018290093697,-0.5092781340652247,0.7194745413330477,-1.4931404043745093,1.0515712281065748,10991,1,0,1.0515712281065748,-1.0515712281065746,19
28/10/2022 14:59:47.641,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-2.3336726813247712,0.7119096665823637,-0.5092781340652247,0.7720265755854585,-1.48460615008964,1.0515712281065748,10991,1,0,1.0515712281065748,-1.0515712281065746,19
28/10/2022 14:59:47.652,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-1.982697411519193,0.6929650308762973,-0.5763484881139427,0.798302592711664,-1.4760718958047707,1.0515712281065748,10991,1,0,1.0515712281065748,-1.0515712281065746,19
28/10/2022 14:59:47.662,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-1.2807468719080373,0.5422316250410748,-0.9117002583575324,0.7413712222715522,-1.4675376415199013,1.0515712281065748,10991,1,0,1.0515712281065748,-1.0515712281065746,19
