collect_time,Emergencyunlockingstatus,opendoor,openclosed,dooraction,lockswitchstate,closewtichstate,Voltage,current,Antipinchforce,speed,corner,prepra1,doorcount,opening,closing,opening_command,closing_command,label
4/11/2022 14:40:36.574,0,0,0,1,1,1,13,-1454,43,0,1875,0,11461,0,1,0,1,21
4/11/2022 14:40:36.584,0,0,0,1,1,1,16,-378,12,-136,1871,0,11461,0,1,0,1,21
4/11/2022 14:40:36.594,0,0,0,1,1,1,5,-1696,50,-134,1870,0,11461,0,1,0,1,21
4/11/2022 14:40:36.606,0,0,0,1,1,1,11,-1241,37,-78,1869,0,11461,0,1,0,1,21
4/11/2022 14:40:36.616,0,0,0,1,1,1,16,-2161,64,-52,1867,0,11461,0,1,0,1,21
4/11/2022 14:40:36.627,0,0,0,1,1,1,17,-2308,68,-70,1865,0,11461,0,1,0,1,21
4/11/2022 14:40:36.635,0,0,0,1,1,1,16,-2560,76,-89,1863,0,11461,0,1,0,1,21
4/11/2022 14:40:36.647,0,0,0,1,1,1,24,-1481,44,-95,1860,0,11461,0,1,0,1,21
4/11/2022 14:40:36.657,0,0,0,1,1,1,23,-1895,56,-107,1857,0,11461,0,1,0,1,21
4/11/2022 14:40:36.669,0,0,0,1,1,1,23,-2387,70,-110,1854,0,11461,0,1,0,1,21
4/11/2022 14:40:36.679,0,0,0,1,1,1,22,-2699,80,-125,1851,0,11461,0,1,0,1,21
4/11/2022 14:40:36.689,0,0,0,1,1,1,24,-2736,81,-123,1848,0,11461,0,1,0,1,21
4/11/2022 14:40:36.699,0,0,0,1,1,1,25,-2655,78,-127,1844,0,11461,0,1,0,1,21
4/11/2022 14:40:36.71,0,0,0,1,1,1,28,-2526,75,-143,1839,0,11461,0,1,0,1,21
4/11/2022 14:40:36.72,0,0,0,1,1,1,31,-2267,67,-151,1835,0,11461,0,1,0,1,21
4/11/2022 14:40:36.73,0,0,0,1,1,1,33,-2025,60,-176,1831,0,11461,0,1,0,1,21
4/11/2022 14:40:36.74,0,0,0,1,1,1,32,-2017,60,-184,1826,0,11461,0,1,0,1,21
4/11/2022 14:40:36.751,0,0,0,1,1,1,36,-1493,44,-196,1821,0,11461,0,1,0,1,21
4/11/2022 14:40:36.761,0,0,0,1,1,1,36,-1445,43,-197,1816,0,11461,0,1,0,1,21
