collect_time,Emergencyunlockingstatus,opendoor,openclosed,dooraction,lockswitchstate,closewtichstate,Voltage,current,Antipinchforce,speed,corner,prepra1,doorcount,opening,closing,opening_command,closing_command,label
27/10/2022 15:40:22.552,0,0,1,1,0,0,11,1719,50,0,2,1,10601,1,0,1,0,17
27/10/2022 15:40:22.562,0,0,1,1,0,0,18,457,13,118,6,1,10601,1,0,1,0,17
27/10/2022 15:40:22.573,0,0,1,1,0,0,18,392,11,135,9,1,10601,1,0,1,0,17
27/10/2022 15:40:22.584,0,0,1,1,0,0,20,643,18,126,13,1,10601,1,0,1,0,17
27/10/2022 15:40:22.595,0,0,1,1,0,0,20,595,17,145,18,1,10601,1,0,1,0,17
27/10/2022 15:40:22.605,0,0,1,1,0,0,20,1022,29,142,22,1,10601,1,0,1,0,17
27/10/2022 15:40:22.615,0,0,1,1,0,0,23,567,16,154,26,1,10601,1,0,1,0,17
27/10/2022 15:40:22.626,0,0,1,1,0,0,23,691,20,169,30,1,10601,1,0,1,0,17
27/10/2022 15:40:22.638,0,0,1,1,0,0,24,626,18,169,35,1,10601,1,0,1,0,17
27/10/2022 15:40:22.647,0,0,1,1,0,0,25,815,23,175,40,1,10601,1,0,1,0,17
27/10/2022 15:40:22.657,0,0,1,1,0,0,27,600,17,188,45,1,10601,1,0,1,0,17
27/10/2022 15:40:22.667,0,0,1,1,0,0,27,883,25,179,49,1,10601,1,0,1,0,17
27/10/2022 15:40:22.678,0,0,1,1,0,0,28,825,24,197,55,1,10601,1,0,1,0,17
27/10/2022 15:40:22.689,0,0,1,1,0,0,27,1046,30,203,61,1,10601,1,0,1,0,17
27/10/2022 15:40:22.699,0,0,1,1,0,0,29,1578,46,167,65,1,10601,1,0,1,0,17
27/10/2022 15:40:22.709,0,0,1,1,0,0,30,2354,68,109,68,1,10601,1,0,1,0,17
27/10/2022 15:40:22.721,0,0,1,1,0,0,32,2264,66,107,71,1,10601,1,0,1,0,17
27/10/2022 15:40:22.73,0,0,1,1,0,0,25,3567,104,118,74,1,10601,1,0,1,0,17
27/10/2022 15:40:22.74,0,0,1,1,0,0,25,3793,111,115,77,1,10601,1,0,1,0,17
27/10/2022 15:40:22.75,0,0,1,1,1,0,29,2882,84,96,80,1,10601,1,0,1,0,17
27/10/2022 15:40:22.76,0,0,1,1,1,1,24,4063,119,96,82,1,10601,1,0,1,0,17
27/10/2022 15:40:22.771,0,0,1,1,1,1,30,3137,91,111,86,1,10601,1,0,1,0,17
27/10/2022 15:40:22.782,0,0,1,1,1,1,28,3705,108,124,90,1,10601,1,0,1,0,17
27/10/2022 15:40:22.792,0,0,1,1,1,1,29,3309,96,128,93,1,10601,1,0,1,0,17
27/10/2022 15:40:22.804,0,0,1,1,1,1,26,4054,118,125,97,1,10601,1,0,1,0,17
27/10/2022 15:40:22.813,0,0,1,1,1,1,33,3366,98,129,100,1,10601,1,0,1,0,17
27/10/2022 15:40:22.824,0,0,1,1,1,1,36,2651,77,145,104,1,10601,1,0,1,0,17
27/10/2022 15:40:22.834,0,0,1,1,1,1,37,2636,77,151,108,1,10601,1,0,1,0,17
27/10/2022 15:40:22.845,0,0,1,1,1,1,38,2549,74,157,112,1,10601,1,0,1,0,17
27/10/2022 15:40:22.855,0,0,1,1,1,1,38,2603,76,166,117,1,10601,1,0,1,0,17
27/10/2022 15:40:22.865,0,0,1,1,1,1,32,3711,108,166,121,1,10601,1,0,1,0,17
27/10/2022 15:40:22.875,0,0,1,1,1,1,38,2879,84,173,126,1,10601,1,0,1,0,17
27/10/2022 15:40:22.886,0,0,1,1,1,1,39,2801,82,186,132,1,10601,1,0,1,0,17
27/10/2022 15:40:22.896,0,0,1,1,1,1,43,1771,51,200,137,1,10601,1,0,1,0,17
27/10/2022 15:40:22.907,0,0,1,1,1,1,40,2631,77,188,142,1,10601,1,0,1,0,17
27/10/2022 15:40:22.916,0,0,1,1,1,1,37,3092,90,215,147,1,10601,1,0,1,0,17
27/10/2022 15:40:22.927,0,0,1,1,1,1,43,2088,61,205,153,1,10601,1,0,1,0,17
27/10/2022 15:40:22.938,0,0,1,1,1,1,44,2133,62,204,158,1,10601,1,0,1,0,17
27/10/2022 15:40:22.948,0,0,1,1,1,1,43,2268,66,207,164,1,10601,1,0,1,0,17
27/10/2022 15:40:22.958,0,0,1,1,1,1,39,3207,93,200,169,1,10601,1,0,1,0,17
27/10/2022 15:40:22.968,0,0,1,1,1,1,40,2968,86,216,175,1,10601,1,0,1,0,17
27/10/2022 15:40:22.979,0,0,1,1,1,1,45,1914,56,211,182,1,10601,1,0,1,0,17
27/10/2022 15:40:22.989,0,0,1,1,1,1,42,2571,75,218,187,1,10601,1,0,1,0,17
27/10/2022 15:40:23,0,0,1,1,1,1,42,2723,79,208,193,1,10601,1,0,1,0,17
27/10/2022 15:40:23.01,0,0,1,1,1,1,38,3523,103,207,199,1,10601,1,0,1,0,17
27/10/2022 15:40:23.02,0,0,1,1,1,1,39,3466,101,221,205,1,10601,1,0,1,0,17
27/10/2022 15:40:23.03,0,0,1,1,1,1,41,3096,90,220,210,1,10601,1,0,1,0,17
27/10/2022 15:40:23.041,0,0,1,1,1,1,44,2545,74,217,216,1,10601,1,0,1,0,17
27/10/2022 15:40:23.052,0,0,1,1,1,1,46,2312,67,220,222,1,10601,1,0,1,0,17
27/10/2022 15:40:23.062,0,0,1,1,1,1,41,3171,92,221,229,1,10601,1,0,1,0,17
27/10/2022 15:40:23.073,0,0,1,1,1,1,43,2475,72,243,235,1,10601,1,0,1,0,17
27/10/2022 15:40:23.084,0,0,1,1,1,1,46,1882,55,240,242,1,10601,1,0,1,0,17
27/10/2022 15:40:23.095,0,0,1,1,1,1,48,1727,50,240,249,1,10601,1,0,1,0,17
27/10/2022 15:40:23.104,0,0,1,1,1,1,45,2179,63,257,256,1,10601,1,0,1,0,17
27/10/2022 15:40:23.114,0,0,1,1,1,1,47,1998,58,248,263,1,10601,1,0,1,0,17
27/10/2022 15:40:23.124,0,0,1,1,1,1,47,1554,45,266,270,1,10601,1,0,1,0,17
27/10/2022 15:40:23.135,0,0,1,1,1,1,46,1906,55,263,277,1,10601,1,0,1,0,17
27/10/2022 15:40:23.146,0,0,1,1,1,1,46,1731,50,278,285,1,10601,1,0,1,0,17
27/10/2022 15:40:23.156,0,0,1,1,1,1,49,1274,37,269,293,1,10601,1,0,1,0,17
27/10/2022 15:40:23.166,0,0,1,1,1,1,49,1342,39,285,300,1,10601,1,0,1,0,17
27/10/2022 15:40:23.176,0,0,1,1,1,1,45,1586,46,283,307,1,10601,1,0,1,0,17
27/10/2022 15:40:23.187,0,0,1,1,1,1,47,1119,32,296,315,1,10601,1,0,1,0,17
27/10/2022 15:40:23.197,0,0,1,1,1,1,46,1141,33,286,323,1,10601,1,0,1,0,17
27/10/2022 15:40:23.208,0,0,1,1,1,1,44,1160,34,302,331,1,10601,1,0,1,0,17
27/10/2022 15:40:23.219,0,0,1,1,1,1,45,875,25,296,340,1,10601,1,0,1,0,17
27/10/2022 15:40:23.228,0,0,1,1,1,1,44,880,25,295,348,1,10601,1,0,1,0,17
27/10/2022 15:40:23.239,0,0,1,1,1,1,42,628,18,322,357,1,10601,1,0,1,0,17
27/10/2022 15:40:23.248,0,0,1,1,1,1,43,788,23,292,364,1,10601,1,0,1,0,17
27/10/2022 15:40:23.26,0,0,1,1,1,1,42,815,23,296,372,1,10601,1,0,1,0,17
27/10/2022 15:40:23.27,0,0,1,1,1,1,42,765,22,295,380,1,10601,1,0,1,0,17
27/10/2022 15:40:23.28,0,0,1,1,1,1,40,820,24,304,388,1,10601,1,0,1,0,17
27/10/2022 15:40:23.29,0,0,1,1,1,1,40,722,21,299,396,1,10601,1,0,1,0,17
27/10/2022 15:40:23.301,0,0,1,1,1,1,38,864,25,306,406,1,10601,1,0,1,0,17
27/10/2022 15:40:23.313,0,0,1,1,1,1,40,661,19,298,414,1,10601,1,0,1,0,17
27/10/2022 15:40:23.323,0,0,1,1,1,1,39,870,25,284,421,1,10601,1,0,1,0,17
27/10/2022 15:40:23.333,0,0,1,1,1,1,41,635,18,277,429,1,10601,1,0,1,0,17
27/10/2022 15:40:23.343,0,0,1,1,1,1,39,685,20,289,437,1,10601,1,0,1,0,17
27/10/2022 15:40:23.355,0,0,1,1,1,1,40,696,20,276,446,1,10601,1,0,1,0,17
27/10/2022 15:40:23.364,0,0,1,1,1,1,37,870,25,293,454,1,10601,1,0,1,0,17
27/10/2022 15:40:23.375,0,0,1,1,1,1,40,685,20,271,461,1,10601,1,0,1,0,17
27/10/2022 15:40:23.384,0,0,1,1,1,1,38,941,27,273,469,1,10601,1,0,1,0,17
27/10/2022 15:40:23.395,0,0,1,1,1,1,40,614,18,276,476,1,10601,1,0,1,0,17
27/10/2022 15:40:23.408,0,0,1,1,1,1,37,641,18,292,484,1,10601,1,0,1,0,17
27/10/2022 15:40:23.416,0,0,1,1,1,1,39,783,22,270,492,1,10601,1,0,1,0,17
27/10/2022 15:40:23.426,0,0,1,1,1,1,38,867,25,267,499,1,10601,1,0,1,0,17
27/10/2022 15:40:23.436,0,0,1,1,1,1,38,592,17,287,507,1,10601,1,0,1,0,17
27/10/2022 15:40:23.447,0,0,1,1,1,1,36,670,19,283,514,1,10601,1,0,1,0,17
27/10/2022 15:40:23.458,0,0,1,1,1,1,38,721,21,264,521,1,10601,1,0,1,0,17
27/10/2022 15:40:23.467,0,0,1,1,1,1,37,757,22,266,529,1,10601,1,0,1,0,17
27/10/2022 15:40:23.478,0,0,1,1,1,1,37,644,18,271,536,1,10601,1,0,1,0,17
27/10/2022 15:40:23.488,0,0,1,1,1,1,36,659,19,280,543,1,10601,1,0,1,0,17
27/10/2022 15:40:23.498,0,0,1,1,1,1,37,729,21,262,551,1,10601,1,0,1,0,17
27/10/2022 15:40:23.508,0,0,1,1,1,1,36,641,18,282,557,1,10601,1,0,1,0,17
27/10/2022 15:40:23.52,0,0,1,1,1,1,36,568,16,288,567,1,10601,1,0,1,0,17
27/10/2022 15:40:23.529,0,0,1,1,1,1,36,662,19,270,574,1,10601,1,0,1,0,17
27/10/2022 15:40:23.54,0,0,1,1,1,1,38,623,18,258,581,1,10601,1,0,1,0,17
27/10/2022 15:40:23.55,0,0,1,1,1,1,37,728,21,257,588,1,10601,1,0,1,0,17
27/10/2022 15:40:23.56,0,0,1,1,1,1,36,735,21,268,596,1,10601,1,0,1,0,17
27/10/2022 15:40:23.571,0,0,1,1,1,1,36,601,17,268,603,1,10601,1,0,1,0,17
27/10/2022 15:40:23.583,0,0,1,1,1,1,36,730,21,262,610,1,10601,1,0,1,0,17
27/10/2022 15:40:23.592,0,0,1,1,1,1,36,668,19,266,617,1,10601,1,0,1,0,17
27/10/2022 15:40:23.602,0,0,1,1,1,1,36,625,18,270,624,1,10601,1,0,1,0,17
27/10/2022 15:40:23.613,0,0,1,1,1,1,35,872,25,262,631,1,10601,1,0,1,0,17
27/10/2022 15:40:23.622,0,0,1,1,1,1,35,838,24,261,637,1,10601,1,0,1,0,17
27/10/2022 15:40:23.635,0,0,1,1,1,1,35,884,25,261,646,1,10601,1,0,1,0,17
27/10/2022 15:40:23.643,0,0,1,1,1,1,36,885,25,253,652,1,10601,1,0,1,0,17
27/10/2022 15:40:23.655,0,0,1,1,1,1,36,681,19,266,660,1,10601,1,0,1,0,17
27/10/2022 15:40:23.665,0,0,1,1,1,1,36,803,23,255,667,1,10601,1,0,1,0,17
27/10/2022 15:40:23.675,0,0,1,1,1,1,37,717,21,257,674,1,10601,1,0,1,0,17
27/10/2022 15:40:23.686,0,0,1,1,1,1,37,674,19,251,681,1,10601,1,0,1,0,17
27/10/2022 15:40:23.696,0,0,1,1,1,1,34,789,23,277,688,1,10601,1,0,1,0,17
27/10/2022 15:40:23.706,0,0,1,1,1,1,36,745,21,256,695,1,10601,1,0,1,0,17
27/10/2022 15:40:23.717,0,0,1,1,1,1,36,894,26,255,703,1,10601,1,0,1,0,17
27/10/2022 15:40:23.727,0,0,1,1,1,1,37,685,20,252,710,1,10601,1,0,1,0,17
27/10/2022 15:40:23.739,0,0,1,1,1,1,36,691,20,257,717,1,10601,1,0,1,0,17
27/10/2022 15:40:23.748,0,0,1,1,1,1,34,919,26,266,723,1,10601,1,0,1,0,17
27/10/2022 15:40:23.758,0,0,1,1,1,1,37,698,20,243,730,1,10601,1,0,1,0,17
27/10/2022 15:40:23.768,0,0,1,1,1,1,34,562,16,282,737,1,10601,1,0,1,0,17
27/10/2022 15:40:23.779,0,0,1,1,1,1,36,697,20,262,744,1,10601,1,0,1,0,17
27/10/2022 15:40:23.789,0,0,1,1,1,1,35,831,24,262,750,1,10601,1,0,1,0,17
27/10/2022 15:40:23.802,0,0,1,1,1,1,37,771,22,241,759,1,10601,1,0,1,0,17
27/10/2022 15:40:23.81,0,0,1,1,1,1,36,677,19,260,765,1,10601,1,0,1,0,17
27/10/2022 15:40:23.82,0,0,1,1,1,1,36,817,23,249,771,1,10601,1,0,1,0,17
27/10/2022 15:40:23.832,0,0,1,1,1,1,35,754,22,260,780,1,10601,1,0,1,0,17
27/10/2022 15:40:23.84,0,0,1,1,1,1,36,655,19,255,785,1,10601,1,0,1,0,17
27/10/2022 15:40:23.851,0,0,1,1,1,1,37,817,23,245,792,1,10601,1,0,1,0,17
27/10/2022 15:40:23.862,0,0,1,1,1,1,36,660,19,251,800,1,10601,1,0,1,0,17
27/10/2022 15:40:23.873,0,0,1,1,1,1,35,648,19,271,807,1,10601,1,0,1,0,17
27/10/2022 15:40:23.883,0,0,1,1,1,1,34,907,26,262,813,1,10601,1,0,1,0,17
27/10/2022 15:40:23.894,0,0,1,1,1,1,37,769,22,242,820,1,10601,1,0,1,0,17
27/10/2022 15:40:23.903,0,0,1,1,1,1,34,743,21,275,827,1,10601,1,0,1,0,17
27/10/2022 15:40:23.913,0,0,1,1,1,1,35,732,21,260,834,1,10601,1,0,1,0,17
27/10/2022 15:40:23.923,0,0,1,1,1,1,33,1094,32,253,841,1,10601,1,0,1,0,17
27/10/2022 15:40:23.935,0,0,1,1,1,1,35,961,28,248,847,1,10601,1,0,1,0,17
27/10/2022 15:40:23.944,0,0,1,1,1,1,36,750,21,250,854,1,10601,1,0,1,0,17
27/10/2022 15:40:23.955,0,0,1,1,1,1,36,692,20,248,861,1,10601,1,0,1,0,17
27/10/2022 15:40:23.965,0,0,1,1,1,1,33,809,23,278,867,1,10601,1,0,1,0,17
27/10/2022 15:40:23.975,0,0,1,1,1,1,35,877,25,253,874,1,10601,1,0,1,0,17
27/10/2022 15:40:23.985,0,0,1,1,1,1,37,792,23,239,881,1,10601,1,0,1,0,17
27/10/2022 15:40:23.996,0,0,1,1,1,1,35,1282,37,234,889,1,10601,1,0,1,0,17
27/10/2022 15:40:24.007,0,0,1,1,1,1,36,920,26,246,895,1,10601,1,0,1,0,17
27/10/2022 15:40:24.017,0,0,1,1,1,1,37,871,25,237,902,1,10601,1,0,1,0,17
27/10/2022 15:40:24.028,0,0,1,1,1,1,37,881,25,238,908,1,10601,1,0,1,0,17
27/10/2022 15:40:24.039,0,0,1,1,1,1,36,728,21,263,915,1,10601,1,0,1,0,17
27/10/2022 15:40:24.05,0,0,1,1,1,1,36,891,26,245,922,1,10601,1,0,1,0,17
27/10/2022 15:40:24.063,0,0,1,1,1,1,37,687,20,244,932,1,10601,1,0,1,0,17
27/10/2022 15:40:24.074,0,0,1,1,1,1,38,843,24,230,939,1,10601,1,0,1,0,17
27/10/2022 15:40:24.085,0,0,1,1,1,1,37,812,23,245,947,1,10601,1,0,1,0,17
27/10/2022 15:40:24.095,0,0,1,1,1,1,37,649,19,256,953,1,10601,1,0,1,0,17
27/10/2022 15:40:24.107,0,0,1,1,1,1,36,833,24,252,960,1,10601,1,0,1,0,17
27/10/2022 15:40:24.116,0,0,1,1,1,1,35,1129,33,243,967,1,10601,1,0,1,0,17
27/10/2022 15:40:24.126,0,0,1,1,1,1,37,956,28,242,973,1,10601,1,0,1,0,17
27/10/2022 15:40:24.136,0,0,1,1,1,1,37,686,20,249,980,1,10601,1,0,1,0,17
27/10/2022 15:40:24.146,0,0,1,1,1,1,35,1086,31,254,985,1,10601,1,0,1,0,17
27/10/2022 15:40:24.158,0,0,1,1,1,1,35,874,25,255,993,1,10601,1,0,1,0,17
27/10/2022 15:40:24.168,0,0,1,1,1,1,36,892,26,248,1000,1,10601,1,0,1,0,17
27/10/2022 15:40:24.178,0,0,1,1,1,1,36,778,22,252,1007,1,10601,1,0,1,0,17
27/10/2022 15:40:24.188,0,0,1,1,1,1,36,754,22,254,1013,1,10601,1,0,1,0,17
27/10/2022 15:40:24.199,0,0,1,1,1,1,36,1026,30,232,1021,1,10601,1,0,1,0,17
27/10/2022 15:40:24.209,0,0,1,1,1,1,37,840,24,238,1028,1,10601,1,0,1,0,17
27/10/2022 15:40:24.219,0,0,1,1,1,1,36,744,21,259,1035,1,10601,1,0,1,0,17
27/10/2022 15:40:24.229,0,0,1,1,1,1,37,742,21,248,1041,1,10601,1,0,1,0,17
27/10/2022 15:40:24.24,0,0,1,1,1,1,34,901,26,272,1048,1,10601,1,0,1,0,17
27/10/2022 15:40:24.25,0,0,1,1,1,1,35,915,26,252,1054,1,10601,1,0,1,0,17
27/10/2022 15:40:24.262,0,0,1,1,1,1,36,875,25,256,1062,1,10601,1,0,1,0,17
27/10/2022 15:40:24.271,0,0,1,1,1,1,35,775,22,264,1068,1,10601,1,0,1,0,17
27/10/2022 15:40:24.282,0,0,1,1,1,1,36,815,23,245,1076,1,10601,1,0,1,0,17
27/10/2022 15:40:24.293,0,0,1,1,1,1,36,794,23,255,1083,1,10601,1,0,1,0,17
27/10/2022 15:40:24.302,0,0,1,1,1,1,36,849,24,256,1089,1,10601,1,0,1,0,17
27/10/2022 15:40:24.313,0,0,1,1,1,1,36,883,25,242,1096,1,10601,1,0,1,0,17
27/10/2022 15:40:24.324,0,0,1,1,1,1,37,684,20,253,1103,1,10601,1,0,1,0,17
27/10/2022 15:40:24.334,0,0,1,1,1,1,36,689,20,260,1110,1,10601,1,0,1,0,17
27/10/2022 15:40:24.345,0,0,1,1,1,1,35,893,26,249,1117,1,10601,1,0,1,0,17
27/10/2022 15:40:24.355,0,0,1,1,1,1,36,920,26,250,1123,1,10601,1,0,1,0,17
27/10/2022 15:40:24.365,0,0,1,1,1,1,36,769,22,248,1130,1,10601,1,0,1,0,17
27/10/2022 15:40:24.375,0,0,1,1,1,1,36,691,20,261,1136,1,10601,1,0,1,0,17
27/10/2022 15:40:24.386,0,0,1,1,1,1,36,616,18,263,1145,1,10601,1,0,1,0,17
27/10/2022 15:40:24.396,0,0,1,1,1,1,36,791,23,257,1152,1,10601,1,0,1,0,17
27/10/2022 15:40:24.407,0,0,1,1,1,1,35,1093,32,242,1159,1,10601,1,0,1,0,17
27/10/2022 15:40:24.416,0,0,1,1,1,1,35,899,26,252,1165,1,10601,1,0,1,0,17
27/10/2022 15:40:24.428,0,0,1,1,1,1,36,800,23,245,1172,1,10601,1,0,1,0,17
27/10/2022 15:40:24.438,0,0,1,1,1,1,37,679,19,242,1179,1,10601,1,0,1,0,17
27/10/2022 15:40:24.448,0,0,1,1,1,1,35,832,24,261,1186,1,10601,1,0,1,0,17
27/10/2022 15:40:24.458,0,0,1,1,1,1,36,924,27,244,1192,1,10601,1,0,1,0,17
27/10/2022 15:40:24.469,0,0,1,1,1,1,35,869,25,256,1200,1,10601,1,0,1,0,17
27/10/2022 15:40:24.479,0,0,1,1,1,1,35,863,25,251,1207,1,10601,1,0,1,0,17
27/10/2022 15:40:24.489,0,0,1,1,1,1,36,767,22,250,1214,1,10601,1,0,1,0,17
27/10/2022 15:40:24.501,0,0,1,1,1,1,35,877,25,253,1220,1,10601,1,0,1,0,17
27/10/2022 15:40:24.51,0,0,1,1,1,1,32,983,28,276,1227,1,10601,1,0,1,0,17
27/10/2022 15:40:24.52,0,0,1,1,1,1,35,773,22,248,1234,1,10601,1,0,1,0,17
27/10/2022 15:40:24.53,0,0,1,1,1,1,37,801,23,241,1241,1,10601,1,0,1,0,17
27/10/2022 15:40:24.541,0,0,1,1,1,1,34,885,25,262,1248,1,10601,1,0,1,0,17
27/10/2022 15:40:24.552,0,0,1,1,1,1,35,846,24,259,1254,1,10601,1,0,1,0,17
27/10/2022 15:40:24.562,0,0,1,1,1,1,34,961,28,250,1261,1,10601,1,0,1,0,17
27/10/2022 15:40:24.573,0,0,1,1,1,1,35,724,21,251,1268,1,10601,1,0,1,0,17
27/10/2022 15:40:24.583,0,0,1,1,1,1,36,644,18,259,1275,1,10601,1,0,1,0,17
27/10/2022 15:40:24.594,0,0,1,1,1,1,36,876,25,244,1281,1,10601,1,0,1,0,17
27/10/2022 15:40:24.604,0,0,1,1,1,1,35,761,22,257,1290,1,10601,1,0,1,0,17
27/10/2022 15:40:24.615,0,0,1,1,1,1,35,975,28,245,1297,1,10601,1,0,1,0,17
27/10/2022 15:40:24.625,0,0,1,1,1,1,35,891,26,250,1303,1,10601,1,0,1,0,17
27/10/2022 15:40:24.635,0,0,1,1,1,1,36,843,24,241,1310,1,10601,1,0,1,0,17
27/10/2022 15:40:24.646,0,0,1,1,1,1,36,776,22,246,1317,1,10601,1,0,1,0,17
27/10/2022 15:40:24.656,0,0,1,1,1,1,35,748,21,261,1323,1,10601,1,0,1,0,17
27/10/2022 15:40:24.666,0,0,1,1,1,1,36,820,24,250,1330,1,10601,1,0,1,0,17
27/10/2022 15:40:24.677,0,0,1,1,1,1,36,818,23,249,1337,1,10601,1,0,1,0,17
27/10/2022 15:40:24.688,0,0,1,1,1,1,34,1032,30,252,1345,1,10601,1,0,1,0,17
27/10/2022 15:40:24.697,0,0,1,1,1,1,36,767,22,255,1350,1,10601,1,0,1,0,17
27/10/2022 15:40:24.708,0,0,1,1,1,1,37,702,20,236,1358,1,10601,1,0,1,0,17
27/10/2022 15:40:24.718,0,0,1,1,1,1,36,693,20,260,1365,1,10601,1,0,1,0,17
27/10/2022 15:40:24.728,0,0,1,1,1,1,36,917,26,243,1371,1,10601,1,0,1,0,17
27/10/2022 15:40:24.738,0,0,1,1,1,1,35,777,22,245,1378,1,10601,1,0,1,0,17
27/10/2022 15:40:24.75,0,0,1,1,1,1,38,694,20,255,1385,1,10601,1,0,1,0,17
27/10/2022 15:40:24.76,0,0,1,1,1,1,36,850,24,244,1392,1,10601,1,0,1,0,17
27/10/2022 15:40:24.77,0,0,1,1,1,1,35,859,25,251,1398,1,10601,1,0,1,0,17
27/10/2022 15:40:24.78,0,0,1,1,1,1,35,915,26,252,1405,1,10601,1,0,1,0,17
27/10/2022 15:40:24.79,0,0,1,1,1,1,35,1068,31,240,1411,1,10601,1,0,1,0,17
27/10/2022 15:40:24.802,0,0,1,1,1,1,34,1012,29,254,1420,1,10601,1,0,1,0,17
27/10/2022 15:40:24.811,0,0,1,1,1,1,36,736,21,260,1425,1,10601,1,0,1,0,17
27/10/2022 15:40:24.821,0,0,1,1,1,1,36,969,28,240,1432,1,10601,1,0,1,0,17
27/10/2022 15:40:24.832,0,0,1,1,1,1,35,840,24,255,1440,1,10601,1,0,1,0,17
27/10/2022 15:40:24.844,0,0,1,1,1,1,36,860,25,243,1446,1,10601,1,0,1,0,17
27/10/2022 15:40:24.853,0,0,1,1,1,1,37,839,24,242,1453,1,10601,1,0,1,0,17
27/10/2022 15:40:24.863,0,0,1,1,1,1,37,688,20,247,1460,1,10601,1,0,1,0,17
27/10/2022 15:40:24.873,0,0,1,1,1,1,36,740,21,255,1467,1,10601,1,0,1,0,17
27/10/2022 15:40:24.883,0,0,1,1,1,1,35,801,23,261,1473,1,10601,1,0,1,0,17
27/10/2022 15:40:24.895,0,0,1,1,1,1,36,809,23,249,1480,1,10601,1,0,1,0,17
27/10/2022 15:40:24.905,0,0,1,1,1,1,36,888,26,245,1487,1,10601,1,0,1,0,17
27/10/2022 15:40:24.915,0,0,1,1,1,1,37,773,22,247,1493,1,10601,1,0,1,0,17
27/10/2022 15:40:24.925,0,0,1,1,1,1,36,686,20,258,1500,1,10601,1,0,1,0,17
27/10/2022 15:40:24.935,0,0,1,1,1,1,35,881,25,248,1507,1,10601,1,0,1,0,17
27/10/2022 15:40:24.947,0,0,1,1,1,1,36,660,19,263,1515,1,10601,1,0,1,0,17
27/10/2022 15:40:24.956,0,0,1,1,1,1,35,1060,31,242,1521,1,10601,1,0,1,0,17
27/10/2022 15:40:24.967,0,0,1,1,1,1,37,696,20,233,1528,1,10601,1,0,1,0,17
27/10/2022 15:40:24.978,0,0,1,1,1,1,35,668,19,259,1535,1,10601,1,0,1,0,17
27/10/2022 15:40:24.987,0,0,1,1,1,1,36,790,23,255,1542,1,10601,1,0,1,0,17
27/10/2022 15:40:24.997,0,0,1,1,1,1,35,1075,31,240,1549,1,10601,1,0,1,0,17
