collect_time,Emergencyunlockingstatus,opendoor,openclosed,dooraction,lockswitchstate,closewtichstate,Voltage,current,Antipinchforce,speed,corner,prepra1,doorcount,opening,closing,opening_command,closing_command,label
4/11/2022 14:46:24.885,0,0,1,1,0,0,14,1303,38,0,2,1,11483,1,0,1,0,21
4/11/2022 14:46:24.895,0,0,1,1,0,0,18,421,12,124,5,1,11483,1,0,1,0,21
4/11/2022 14:46:24.905,0,0,1,1,0,0,16,648,18,133,9,1,11483,1,0,1,0,21
4/11/2022 14:46:24.916,0,0,1,1,0,0,20,584,17,130,13,1,11483,1,0,1,0,21
4/11/2022 14:46:24.927,0,0,1,1,0,0,21,539,15,148,17,1,11483,1,0,1,0,21
4/11/2022 14:46:24.936,0,0,1,1,0,0,21,695,20,148,21,1,11483,1,0,1,0,21
4/11/2022 14:46:24.947,0,0,1,1,0,0,22,844,24,150,25,1,11483,1,0,1,0,21
4/11/2022 14:46:24.957,0,0,1,1,0,0,24,657,19,159,29,1,11483,1,0,1,0,21
4/11/2022 14:46:24.967,0,0,1,1,0,0,22,920,26,173,33,1,11483,1,0,1,0,21
4/11/2022 14:46:24.977,0,0,1,1,0,0,25,713,20,179,38,1,11483,1,0,1,0,21
4/11/2022 14:46:24.989,0,0,1,1,0,0,28,604,17,174,44,1,11483,1,0,1,0,21
4/11/2022 14:46:24.999,0,0,1,1,0,0,29,685,20,178,49,1,11483,1,0,1,0,21
4/11/2022 14:46:25.008,0,0,1,1,0,0,29,885,25,187,54,1,11483,1,0,1,0,21
4/11/2022 14:46:25.019,0,0,1,1,0,0,25,2072,60,161,58,1,11483,1,0,1,0,21
4/11/2022 14:46:25.029,0,0,1,1,0,0,29,2109,61,119,62,1,11483,1,0,1,0,21
4/11/2022 14:46:25.04,0,0,1,1,0,0,29,2259,66,113,65,1,11483,1,0,1,0,21
4/11/2022 14:46:25.051,0,0,1,1,0,0,32,2225,65,123,68,1,11483,1,0,1,0,21
4/11/2022 14:46:25.06,0,0,1,1,0,0,28,3166,92,116,71,1,11483,1,0,1,0,21
4/11/2022 14:46:25.071,0,0,1,1,0,0,24,4180,122,95,74,1,11483,1,0,1,0,21
4/11/2022 14:46:25.081,0,0,1,1,0,0,27,3531,103,104,77,1,11483,1,0,1,0,21
