collect_time,Emergencyunlockingstatus,opendoor,openclosed,dooraction,lockswitchstate,closewtichstate,Voltage,current,Antipinchforce,speed,corner,prepra1,doorcount,opening,closing,opening_command,closing_command,label
27/10/2022 16:45:02.815,0,0,0,1,1,1,11,-1504,45,0,1871,0,10798,0,1,0,1,18
27/10/2022 16:45:02.826,0,0,0,1,1,1,18,-498,15,-110,1868,0,10798,0,1,0,1,18
27/10/2022 16:45:02.837,0,0,0,1,1,1,4,-1297,39,-133,1867,0,10798,0,1,0,1,18
27/10/2022 16:45:02.846,0,0,0,1,1,1,14,-1473,44,-66,1865,0,10798,0,1,0,1,18
27/10/2022 16:45:02.857,0,0,0,1,1,1,15,-2137,63,-73,1863,0,10798,0,1,0,1,18
27/10/2022 16:45:02.868,0,0,0,1,1,1,18,-1934,57,-79,1861,0,10798,0,1,0,1,18
27/10/2022 16:45:02.878,0,0,0,1,1,1,19,-2235,66,-81,1858,0,10798,0,1,0,1,18
27/10/2022 16:45:02.888,0,0,0,1,1,1,24,-1463,43,-99,1855,0,10798,0,1,0,1,18
27/10/2022 16:45:02.9,0,0,0,1,1,1,29,-1070,32,-100,1852,0,10798,0,1,0,1,18
27/10/2022 16:45:02.911,0,0,0,1,1,1,23,-2292,68,-103,1849,0,10798,0,1,0,1,18
27/10/2022 16:45:02.922,0,0,0,1,1,1,24,-2569,76,-117,1845,0,10798,0,1,0,1,18
27/10/2022 16:45:02.932,0,0,0,1,1,1,28,-1884,56,-117,1842,0,10798,0,1,0,1,18
27/10/2022 16:45:02.944,0,0,0,1,1,1,27,-2763,81,-131,1839,0,10798,0,1,0,1,18
27/10/2022 16:45:02.955,0,0,0,1,1,1,34,-1494,44,-153,1834,0,10798,0,1,0,1,18
27/10/2022 16:45:02.966,0,0,0,1,1,1,29,-2884,85,-154,1829,0,10798,0,1,0,1,18
27/10/2022 16:45:02.977,0,0,0,1,1,1,32,-2212,65,-178,1824,0,10798,0,1,0,1,18
27/10/2022 16:45:02.987,0,0,0,1,1,1,37,-1498,44,-177,1819,0,10798,0,1,0,1,18
27/10/2022 16:45:02.997,0,0,0,1,1,1,35,-1662,49,-197,1813,0,10798,0,1,0,1,18
27/10/2022 16:45:03.008,0,0,0,1,1,1,36,-1675,50,-203,1808,0,10798,0,1,0,1,18
27/10/2022 16:45:03.018,0,0,0,1,1,1,35,-1614,48,-222,1802,0,10798,0,1,0,1,18
27/10/2022 16:45:03.028,0,0,0,1,1,1,36,-1380,41,-226,1796,0,10798,0,1,0,1,18
27/10/2022 16:45:03.039,0,0,0,1,1,1,36,-1169,35,-234,1791,0,10798,0,1,0,1,18
27/10/2022 16:45:03.049,0,0,0,1,1,1,37,-1019,30,-240,1783,0,10798,0,1,0,1,18
27/10/2022 16:45:03.06,0,0,0,1,1,1,37,-1027,31,-234,1776,0,10798,0,1,0,1,18
27/10/2022 16:45:03.07,0,0,0,1,1,1,37,-806,24,-244,1770,0,10798,0,1,0,1,18
27/10/2022 16:45:03.08,0,0,0,1,1,1,36,-817,24,-250,1764,0,10798,0,1,0,1,18
27/10/2022 16:45:03.09,0,0,0,1,1,1,35,-936,28,-260,1758,0,10798,0,1,0,1,18
27/10/2022 16:45:03.101,0,0,0,1,1,1,37,-780,23,-237,1750,0,10798,0,1,0,1,18
27/10/2022 16:45:03.111,0,0,0,1,1,1,36,-940,28,-252,1744,0,10798,0,1,0,1,18
