collect_time,Emergencyunlockingstatus,opendoor,openclosed,dooraction,lockswitchstate,closewtichstate,Voltage,current,Antipinchforce,speed,corner,prepra1,doorcount,opening,closing,opening_command,closing_command,label
27/10/2022 15:41:11.148,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,0.18110783291393687,0.13139804370413455,-1.7553699611485436,0.005731544742967879,-1.535415914487188,1.0515712281065748,10604,1,0,1.0515712281065748,-1.0515712281065746,17
27/10/2022 15:41:11.158,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-2.733940851639944,0.9614957880770679,0.12985765595963986,0.005731544742967879,-1.5337081284324066,1.0515712281065748,10604,1,0,1.0515712281065748,-1.0515712281065746,17
27/10/2022 15:41:11.167,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-3.3169505885507204,0.35419111706433115,-1.2840630568714977,0.6016985614367977,-1.5268769842132812,1.0515712281065748,10604,1,0,1.0515712281065748,-1.0515712281065746,17
27/10/2022 15:41:11.177,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-2.928277430610203,0.6707465263174289,-0.5434379215789971,0.5315847947669354,-1.521753626048937,1.0515712281065748,10604,1,0,1.0515712281065748,-1.0515712281065746,17
27/10/2022 15:41:11.188,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-2.928277430610203,0.6492414034062131,-0.6107674793328608,0.6104627822705304,-1.51321469577503,1.0515712281065748,10604,1,0,1.0515712281065748,-1.0515712281065746,17
27/10/2022 15:41:11.198,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-2.5396042726696852,0.5778443953409763,-0.7454265948405882,0.6323733343548624,-1.5063835515559048,1.0515712281065748,10604,1,0,1.0515712281065748,-1.0515712281065746,17
27/10/2022 15:41:11.21,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-2.5396042726696852,0.6621444771529426,-0.5434379215789971,0.6805765489403928,-1.4995524073367792,1.0515712281065748,10604,1,0,1.0515712281065748,-1.0515712281065746,17
27/10/2022 15:41:11.219,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-2.5396042726696852,0.6810689853148126,-0.5434379215789971,0.7287797635259231,-1.4927212631176536,1.0515712281065748,10604,1,0,1.0515712281065748,-1.0515712281065746,17
27/10/2022 15:41:11.229,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-2.150931114729168,0.6019301330015381,-0.6780970370867244,0.737543984359656,-1.4858901188985283,1.0515712281065748,10604,1,0,1.0515712281065748,-1.0515712281065746,17
27/10/2022 15:41:11.241,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-1.9565945357589092,0.6982730836437853,-0.4761083638251334,0.7419260947765224,-1.47564340256984,1.0515712281065748,10604,1,0,1.0515712281065748,-1.0515712281065746,17
27/10/2022 15:41:11.252,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-1.7622579567886505,0.8032180834505188,-0.2741196905635423,0.8208040822801175,-1.4688122583507146,1.0515712281065748,10604,1,0,1.0515712281065748,-1.0515712281065746,17
27/10/2022 15:41:11.261,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-1.5679213778183918,0.7464445589649089,-0.341449248317406,0.8339504135307166,-1.4585655420220263,1.0515712281065748,10604,1,0,1.0515712281065748,-1.0515712281065746,17
27/10/2022 15:41:11.273,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-0.9849116409076155,0.6027903379179868,-0.6780970370867244,0.8295683031138502,-1.4500266117481195,1.0515712281065748,10604,1,0,1.0515712281065748,-1.0515712281065746,17
27/10/2022 15:41:11.283,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-1.373584798848133,0.7524659933800494,-0.341449248317406,0.9084462906174454,-1.4414876814742126,1.0515712281065748,10604,1,0,1.0515712281065748,-1.0515712281065746,17
27/10/2022 15:41:11.294,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-1.1792482198778742,1.1361173861161409,0.533835002482822,0.8427146343644495,-1.4329487512003058,1.0515712281065748,10604,1,0,1.0515712281065748,-1.0515712281065746,17
27/10/2022 15:41:11.305,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-2.733940851639944,3.264264349410065,5.381563160761009,0.47461735934767224,-1.4261176069811803,1.0515712281065748,10604,1,0,1.0515712281065748,-1.0515712281065746,17
27/10/2022 15:41:11.314,0.0,0.0,1.0515712281065748,0.0,0.0,0.0,-1.7622579567886505,3.104266234950619,5.0449153719916895,0.4351783655958747,-1.4227020348716175,1.0515712281065748,10604,1,0,1.0515712281065748,-1.0515712281065746,17
