collect_time,Emergencyunlockingstatus,opendoor,openclosed,dooraction,lockswitchstate,closewtichstate,Voltage,current,Antipinchforce,speed,corner,prepra1,doorcount,opening,closing,opening_command,closing_command,label
28/10/2022 14:50:52.964,0,0,1,1,0,0,12,1761,51,0,2,1,10958,1,0,1,0,19
28/10/2022 14:50:52.974,0,0,1,1,0,0,17,510,14,118,6,1,10958,1,0,1,0,19
28/10/2022 14:50:52.985,0,0,1,1,0,0,17,700,20,130,10,1,10958,1,0,1,0,19
28/10/2022 14:50:52.995,0,0,1,1,0,0,20,826,24,120,14,1,10958,1,0,1,0,19
28/10/2022 14:50:53.005,0,0,1,1,0,0,19,737,21,153,17,1,10958,1,0,1,0,19
28/10/2022 14:50:53.015,0,0,1,1,0,0,21,745,21,143,22,1,10958,1,0,1,0,19
28/10/2022 14:50:53.027,0,0,1,1,0,0,22,697,20,156,26,1,10958,1,0,1,0,19
28/10/2022 14:50:53.037,0,0,1,1,0,0,22,735,21,165,30,1,10958,1,0,1,0,19
28/10/2022 14:50:53.047,0,0,1,1,0,0,24,630,18,173,35,1,10958,1,0,1,0,19
28/10/2022 14:50:53.058,0,0,1,1,0,0,24,737,21,183,40,1,10958,1,0,1,0,19
28/10/2022 14:50:53.067,0,0,1,1,0,0,27,726,21,175,44,1,10958,1,0,1,0,19
28/10/2022 14:50:53.078,0,0,1,1,0,0,26,783,22,200,50,1,10958,1,0,1,0,19
28/10/2022 14:50:53.088,0,0,1,1,0,0,28,841,24,199,55,1,10958,1,0,1,0,19
28/10/2022 14:50:53.099,0,0,1,1,0,0,30,725,21,199,61,1,10958,1,0,1,0,19
28/10/2022 14:50:53.109,0,0,1,1,0,0,31,825,24,197,66,1,10958,1,0,1,0,19
28/10/2022 14:50:53.119,0,0,1,1,0,0,30,976,28,213,72,1,10958,1,0,1,0,19
28/10/2022 14:50:53.129,0,0,1,1,0,0,34,1650,48,149,76,1,10958,1,0,1,0,19
28/10/2022 14:50:53.14,0,0,1,1,0,0,31,2253,66,147,80,1,10958,1,0,1,0,19
28/10/2022 14:50:53.152,0,0,1,1,0,0,29,3009,88,118,83,1,10958,1,0,1,0,19
28/10/2022 14:50:53.161,0,0,1,1,0,1,32,2179,63,141,87,1,10958,1,0,1,0,19
28/10/2022 14:50:53.172,0,0,1,1,1,1,33,1949,57,154,92,1,10958,1,0,1,0,19
28/10/2022 14:50:53.182,0,0,1,1,1,1,37,2412,38,176,97,1,10958,1,0,1,0,19
28/10/2022 14:50:53.193,0,0,1,1,1,1,34,1776,52,193,102,1,10958,1,0,1,0,19
28/10/2022 14:50:53.203,0,0,1,1,1,1,36,1541,45,214,107,1,10958,1,0,1,0,19
28/10/2022 14:50:53.213,0,0,1,1,1,1,36,1507,44,214,113,1,10958,1,0,1,0,19
28/10/2022 14:50:53.224,0,0,1,1,1,1,36,1500,43,216,119,1,10958,1,0,1,0,19
28/10/2022 14:50:53.236,0,0,1,1,1,1,37,1647,48,207,125,1,10958,1,0,1,0,19
28/10/2022 14:50:53.245,0,0,1,1,1,1,33,2343,68,197,131,1,10958,1,0,1,0,19
28/10/2022 14:50:53.255,0,0,1,1,1,1,39,1403,41,198,136,1,10958,1,0,1,0,19
28/10/2022 14:50:53.265,0,0,1,1,1,1,39,1392,40,207,142,1,10958,1,0,1,0,19
28/10/2022 14:50:53.277,0,0,1,1,1,1,39,1414,41,206,147,1,10958,1,0,1,0,19
28/10/2022 14:50:53.286,0,0,1,1,1,1,39,1421,41,200,153,1,10958,1,0,1,0,19
28/10/2022 14:50:53.297,0,0,1,1,1,1,37,1677,49,222,159,1,10958,1,0,1,0,19
28/10/2022 14:50:53.307,0,0,1,1,1,1,38,1426,41,227,165,1,10958,1,0,1,0,19
28/10/2022 14:50:53.317,0,0,1,1,1,1,38,1309,38,235,172,1,10958,1,0,1,0,19
28/10/2022 14:50:53.327,0,0,1,1,1,1,40,921,27,242,177,1,10958,1,0,1,0,19
28/10/2022 14:50:53.338,0,0,1,1,1,1,38,905,26,252,187,1,10958,1,0,1,0,19
28/10/2022 14:50:53.348,0,0,1,1,1,1,39,889,26,238,193,1,10958,1,0,1,0,19
28/10/2022 14:50:53.358,0,0,1,1,1,1,38,965,28,253,200,1,10958,1,0,1,0,19
28/10/2022 14:50:53.37,0,0,1,1,1,1,39,1103,32,239,206,1,10958,1,0,1,0,19
28/10/2022 14:50:53.379,0,0,1,1,1,1,36,1134,33,271,212,1,10958,1,0,1,0,19
28/10/2022 14:50:53.39,0,0,1,1,1,1,37,1132,33,252,219,1,10958,1,0,1,0,19
28/10/2022 14:50:53.4,0,0,1,1,1,1,39,898,26,244,226,1,10958,1,0,1,0,19
28/10/2022 14:50:53.41,0,0,1,1,1,1,37,781,22,275,233,1,10958,1,0,1,0,19
28/10/2022 14:50:53.422,0,0,1,1,1,1,36,793,23,274,240,1,10958,1,0,1,0,19
28/10/2022 14:50:53.431,0,0,1,1,1,1,36,568,16,276,248,1,10958,1,0,1,0,19
28/10/2022 14:50:53.441,0,0,1,1,1,1,36,691,20,267,255,1,10958,1,0,1,0,19
28/10/2022 14:50:53.452,0,0,1,1,1,1,36,908,26,255,264,1,10958,1,0,1,0,19
28/10/2022 14:50:53.463,0,0,1,1,1,1,36,688,20,263,271,1,10958,1,0,1,0,19
28/10/2022 14:50:53.473,0,0,1,1,1,1,35,571,16,276,278,1,10958,1,0,1,0,19
28/10/2022 14:50:53.483,0,0,1,1,1,1,36,728,21,258,285,1,10958,1,0,1,0,19
28/10/2022 14:50:53.493,0,0,1,1,1,1,34,530,15,290,292,1,10958,1,0,1,0,19
28/10/2022 14:50:53.503,0,0,1,1,1,1,35,662,19,273,299,1,10958,1,0,1,0,19
28/10/2022 14:50:53.516,0,0,1,1,1,1,35,766,22,260,306,1,10958,1,0,1,0,19
28/10/2022 14:50:53.524,0,0,1,1,1,1,36,617,18,257,314,1,10958,1,0,1,0,19
28/10/2022 14:50:53.535,0,0,1,1,1,1,35,632,18,274,321,1,10958,1,0,1,0,19
28/10/2022 14:50:53.545,0,0,1,1,1,1,36,603,17,259,328,1,10958,1,0,1,0,19
28/10/2022 14:50:53.556,0,0,1,1,1,1,34,539,15,274,335,1,10958,1,0,1,0,19
28/10/2022 14:50:53.565,0,0,1,1,1,1,34,685,20,260,342,1,10958,1,0,1,0,19
28/10/2022 14:50:53.576,0,0,1,1,1,1,35,556,16,265,349,1,10958,1,0,1,0,19
28/10/2022 14:50:53.587,0,0,1,1,1,1,34,411,12,281,358,1,10958,1,0,1,0,19
28/10/2022 14:50:53.597,0,0,1,1,1,1,28,89,2,323,366,1,10958,1,0,1,0,19
28/10/2022 14:50:53.608,0,0,1,1,1,1,13,64,1,365,376,1,10958,1,0,1,0,19
28/10/2022 14:50:53.618,0,0,1,1,1,1,1,38,1,359,386,1,10958,1,0,1,0,19
28/10/2022 14:50:53.628,0,0,1,1,1,1,1,-115,4,310,395,1,10958,1,0,1,0,19
28/10/2022 14:50:53.638,0,0,1,1,1,1,3,-557,17,319,403,1,10958,1,0,1,0,19
28/10/2022 14:50:53.649,0,0,1,1,1,1,4,-421,13,308,412,1,10958,1,0,1,0,19
28/10/2022 14:50:53.659,0,0,1,1,1,1,3,-366,11,306,420,1,10958,1,0,1,0,19
28/10/2022 14:50:53.672,0,0,1,1,1,1,4,-479,15,303,430,1,10958,1,0,1,0,19
28/10/2022 14:50:53.68,0,0,1,1,1,1,2,-442,13,287,437,1,10958,1,0,1,0,19
28/10/2022 14:50:53.69,0,0,1,1,1,1,2,-249,8,270,444,1,10958,1,0,1,0,19
28/10/2022 14:50:53.701,0,0,1,1,1,1,3,-444,14,296,452,1,10958,1,0,1,0,19
28/10/2022 14:50:53.71,0,0,1,1,1,1,3,-359,11,291,460,1,10958,1,0,1,0,19
28/10/2022 14:50:53.723,0,0,1,1,1,1,2,-351,11,284,469,1,10958,1,0,1,0,19
28/10/2022 14:50:53.731,0,0,1,1,1,1,1,-171,6,265,474,1,10958,1,0,1,0,19
28/10/2022 14:50:53.742,0,0,1,1,1,1,1,22,0,245,483,1,10958,1,0,1,0,19
28/10/2022 14:50:53.753,0,0,1,1,1,1,1,-225,7,279,490,1,10958,1,0,1,0,19
28/10/2022 14:50:53.762,0,0,1,1,1,1,0,-57,2,266,497,1,10958,1,0,1,0,19
28/10/2022 14:50:53.773,0,0,1,1,1,1,1,33,0,241,504,1,10958,1,0,1,0,19
28/10/2022 14:50:53.784,0,0,1,1,1,1,3,25,0,243,511,1,10958,1,0,1,0,19
28/10/2022 14:50:53.794,0,0,1,1,1,1,6,41,1,228,517,1,10958,1,0,1,0,19
28/10/2022 14:50:53.804,0,0,1,1,1,1,12,61,1,210,523,1,10958,1,0,1,0,19
28/10/2022 14:50:53.814,0,0,1,1,1,1,19,116,3,210,528,1,10958,1,0,1,0,19
28/10/2022 14:50:53.825,0,0,1,1,1,1,24,283,8,215,536,1,10958,1,0,1,0,19
28/10/2022 14:50:53.835,0,0,1,1,1,1,23,321,9,258,542,1,10958,1,0,1,0,19
28/10/2022 14:50:53.845,0,0,1,1,1,1,25,284,8,250,548,1,10958,1,0,1,0,19
28/10/2022 14:50:53.855,0,0,1,1,1,1,28,400,11,230,554,1,10958,1,0,1,0,19
28/10/2022 14:50:53.867,0,0,1,1,1,1,28,367,10,248,562,1,10958,1,0,1,0,19
28/10/2022 14:50:53.878,0,0,1,1,1,1,28,376,11,249,568,1,10958,1,0,1,0,19
28/10/2022 14:50:53.887,0,0,1,1,1,1,26,316,9,259,575,1,10958,1,0,1,0,19
28/10/2022 14:50:53.899,0,0,1,1,1,1,26,243,7,258,582,1,10958,1,0,1,0,19
28/10/2022 14:50:53.908,0,0,1,1,1,1,25,201,5,267,590,1,10958,1,0,1,0,19
28/10/2022 14:50:53.92,0,0,1,1,1,1,26,292,8,237,596,1,10958,1,0,1,0,19
28/10/2022 14:50:53.929,0,0,1,1,1,1,25,392,11,254,603,1,10958,1,0,1,0,19
28/10/2022 14:50:53.939,0,0,1,1,1,1,27,352,10,238,609,1,10958,1,0,1,0,19
28/10/2022 14:50:53.949,0,0,1,1,1,1,29,454,13,230,615,1,10958,1,0,1,0,19
28/10/2022 14:50:53.96,0,0,1,1,1,1,29,391,11,242,622,1,10958,1,0,1,0,19
28/10/2022 14:50:53.97,0,0,1,1,1,1,30,517,15,229,628,1,10958,1,0,1,0,19
28/10/2022 14:50:53.982,0,0,1,1,1,1,29,599,17,238,636,1,10958,1,0,1,0,19
28/10/2022 14:50:53.992,0,0,1,1,1,1,28,433,12,251,642,1,10958,1,0,1,0,19
28/10/2022 14:50:54.002,0,0,1,1,1,1,29,335,9,254,649,1,10958,1,0,1,0,19
28/10/2022 14:50:54.014,0,0,1,1,1,1,29,369,10,245,656,1,10958,1,0,1,0,19
28/10/2022 14:50:54.024,0,0,1,1,1,1,27,353,10,264,663,1,10958,1,0,1,0,19
28/10/2022 14:50:54.034,0,0,1,1,1,1,26,257,7,264,670,1,10958,1,0,1,0,19
28/10/2022 14:50:54.044,0,0,1,1,1,1,26,280,8,258,677,1,10958,1,0,1,0,19
28/10/2022 14:50:54.054,0,0,1,1,1,1,26,332,9,242,684,1,10958,1,0,1,0,19
28/10/2022 14:50:54.064,0,0,1,1,1,1,27,382,11,244,690,1,10958,1,0,1,0,19
28/10/2022 14:50:54.077,0,0,1,1,1,1,28,332,9,248,698,1,10958,1,0,1,0,19
