collect_time,Emergencyunlockingstatus,opendoor,openclosed,dooraction,lockswitchstate,closewtichstate,Voltage,current,Antipinchforce,speed,corner,prepra1,doorcount,opening,closing,opening_command,closing_command,label
4/11/2022 15:08:28.482,0,0,0,1,1,0,11,-5041,148,-49,0,0,11565,0,1,0,1,21
4/11/2022 15:08:41.379,0,0,0,1,1,1,0,0,0,0,1876,0,11565,0,1,0,1,21
4/11/2022 15:08:41.389,0,0,0,1,1,1,18,-1062,32,-36,1874,0,11565,0,1,0,1,21
4/11/2022 15:08:41.399,0,0,0,1,1,1,10,-2068,61,-102,1872,0,11565,0,1,0,1,21
4/11/2022 15:08:41.411,0,0,0,1,1,1,12,-1615,48,-72,1870,0,11565,0,1,0,1,21
4/11/2022 15:08:41.42,0,0,0,1,1,1,15,-2425,72,-57,1869,0,11565,0,1,0,1,21
4/11/2022 15:08:41.43,0,0,0,1,1,1,22,-1233,37,-86,1866,0,11565,0,1,0,1,21
4/11/2022 15:08:41.441,0,0,0,1,1,1,19,-2175,64,-96,1864,0,11565,0,1,0,1,21
4/11/2022 15:08:41.451,0,0,0,1,1,1,23,-1473,44,-100,1861,0,11565,0,1,0,1,21
4/11/2022 15:08:41.462,0,0,0,1,1,1,20,-2492,74,-110,1858,0,11565,0,1,0,1,21
4/11/2022 15:08:41.472,0,0,0,1,1,1,23,-2367,70,-107,1855,0,11565,0,1,0,1,21
4/11/2022 15:08:41.482,0,0,0,1,1,1,24,-2523,74,-108,1852,0,11565,0,1,0,1,21
4/11/2022 15:08:41.493,0,0,0,1,1,1,26,-2325,69,-110,1849,0,11565,0,1,0,1,21
4/11/2022 15:08:41.503,0,0,0,1,1,1,28,-2119,63,-128,1845,0,11565,0,1,0,1,21
4/11/2022 15:08:41.513,0,0,0,1,1,1,30,-2184,65,-126,1842,0,11565,0,1,0,1,21
4/11/2022 15:08:41.524,0,0,0,1,1,1,32,-2287,68,-145,1837,0,11565,0,1,0,1,21
4/11/2022 15:08:41.534,0,0,0,1,1,1,28,-2757,81,-169,1832,0,11565,0,1,0,1,21
4/11/2022 15:08:41.544,0,0,0,1,1,1,32,-1943,57,-192,1827,0,11565,0,1,0,1,21
4/11/2022 15:08:41.553,0,0,0,1,1,1,36,-1455,43,-206,1824,0,11565,0,1,0,1,21
