collect_time,Emergencyunlockingstatus,opendoor,openclosed,dooraction,lockswitchstate,closewtichstate,Voltage,current,Antipinchforce,speed,corner,prepra1,doorcount,opening,closing,opening_command,closing_command,label
27/10/2022 16:50:02.528,0,0,1,1,0,0,17,974,28,42,3,1,10817,1,0,1,0,18
27/10/2022 16:50:02.539,0,0,1,1,0,0,16,493,14,140,7,1,10817,1,0,1,0,18
27/10/2022 16:50:02.549,0,0,1,1,0,0,18,748,21,121,11,1,10817,1,0,1,0,18
27/10/2022 16:50:02.559,0,0,1,1,0,0,20,746,21,131,14,1,10817,1,0,1,0,18
27/10/2022 16:50:02.57,0,0,1,1,0,0,20,643,18,154,18,1,10817,1,0,1,0,18
27/10/2022 16:50:02.58,0,0,1,1,0,0,21,833,24,142,22,1,10817,1,0,1,0,18
27/10/2022 16:50:02.59,0,0,1,1,0,0,23,654,19,160,26,1,10817,1,0,1,0,18
27/10/2022 16:50:02.601,0,0,1,1,0,0,24,809,23,157,32,1,10817,1,0,1,0,18
27/10/2022 16:50:02.611,0,0,1,1,0,0,24,801,23,174,36,1,10817,1,0,1,0,18
27/10/2022 16:50:02.621,0,0,1,1,0,0,26,693,20,170,41,1,10817,1,0,1,0,18
27/10/2022 16:50:02.632,0,0,1,1,0,0,26,886,25,187,46,1,10817,1,0,1,0,18
27/10/2022 16:50:02.642,0,0,1,1,0,0,27,810,23,195,51,1,10817,1,0,1,0,18
27/10/2022 16:50:02.653,0,0,1,1,0,0,29,745,21,197,56,1,10817,1,0,1,0,18
27/10/2022 16:50:02.662,0,0,1,1,0,0,25,2045,59,174,60,1,10817,1,0,1,0,18
27/10/2022 16:50:02.674,0,0,1,1,0,0,27,2589,75,119,64,1,10817,1,0,1,0,18
27/10/2022 16:50:02.683,0,0,1,1,0,0,27,3165,92,110,67,1,10817,1,0,1,0,18
27/10/2022 16:50:02.695,0,0,1,1,0,0,25,3462,101,118,70,1,10817,1,0,1,0,18
27/10/2022 16:50:02.706,0,0,1,1,0,0,21,4331,126,111,73,1,10817,1,0,1,0,18
27/10/2022 16:50:02.715,0,0,1,1,0,0,27,3341,97,94,76,1,10817,1,0,1,0,18
27/10/2022 16:50:02.725,0,0,1,1,0,0,29,3279,96,104,79,1,10817,1,0,1,0,18
27/10/2022 16:50:02.735,0,0,1,1,0,0,29,3168,92,111,82,1,10817,1,0,1,0,18
27/10/2022 16:50:02.746,0,0,1,1,1,1,35,2207,64,124,86,1,10817,1,0,1,0,18
27/10/2022 16:50:02.757,0,0,1,1,1,1,37,2162,63,127,90,1,10817,1,0,1,0,18
27/10/2022 16:50:02.768,0,0,1,1,1,1,28,3931,115,139,93,1,10817,1,0,1,0,18
27/10/2022 16:50:02.777,0,0,1,1,1,1,28,3811,111,127,97,1,10817,1,0,1,0,18
27/10/2022 16:50:02.787,0,0,1,1,1,1,31,3733,109,142,99,1,10817,1,0,1,0,18
27/10/2022 16:50:02.799,0,0,1,1,1,1,37,2722,79,152,105,1,10817,1,0,1,0,18
27/10/2022 16:50:02.809,0,0,1,1,1,1,36,2992,87,157,109,1,10817,1,0,1,0,18
27/10/2022 16:50:02.819,0,0,1,1,1,1,37,2670,78,179,114,1,10817,1,0,1,0,18
27/10/2022 16:50:02.829,0,0,1,1,1,1,40,2158,63,188,119,1,10817,1,0,1,0,18
27/10/2022 16:50:02.841,0,0,1,1,1,1,45,1314,38,201,125,1,10817,1,0,1,0,18
