collect_time,Emergencyunlockingstatus,opendoor,openclosed,dooraction,lockswitchstate,closewtichstate,Voltage,current,Antipinchforce,speed,corner,prepra1,doorcount,opening,closing,opening_command,closing_command,label
28/10/2022 14:45:40.414,0,0,0,1,0,0,12,-5574,164,-69,2,0,10939,0,1,0,1,19
28/10/2022 14:45:53.256,0,0,0,1,1,1,12,-1700,50,0,1871,0,10939,0,1,0,1,19
28/10/2022 14:45:53.267,0,0,0,1,1,1,14,-2274,67,-50,1868,0,10939,0,1,0,1,19
28/10/2022 14:45:53.277,0,0,0,1,1,1,15,-1786,53,-71,1866,0,10939,0,1,0,1,19
28/10/2022 14:45:53.288,0,0,0,1,1,1,15,-2289,68,-66,1865,0,10939,0,1,0,1,19
28/10/2022 14:45:53.298,0,0,0,1,1,1,16,-2300,68,-82,1862,0,10939,0,1,0,1,19
28/10/2022 14:45:53.308,0,0,0,1,1,1,21,-1862,55,-83,1860,0,10939,0,1,0,1,19
28/10/2022 14:45:53.318,0,0,0,1,1,1,20,-2134,63,-94,1857,0,10939,0,1,0,1,19
28/10/2022 14:45:53.329,0,0,0,1,1,1,23,-1725,51,-93,1854,0,10939,0,1,0,1,19
28/10/2022 14:45:53.339,0,0,0,1,1,1,23,-2469,73,-90,1852,0,10939,0,1,0,1,19
28/10/2022 14:45:53.349,0,0,0,1,1,1,22,-2547,75,-92,1849,0,10939,0,1,0,1,19
28/10/2022 14:45:53.36,0,0,0,1,1,1,23,-3027,89,-98,1847,0,10939,0,1,0,1,19
28/10/2022 14:45:53.37,0,0,0,1,1,1,28,-2187,65,-113,1843,0,10939,0,1,0,1,19
28/10/2022 14:45:53.38,0,0,0,1,1,1,30,-2109,62,-122,1840,0,10939,0,1,0,1,19
28/10/2022 14:45:53.392,0,0,0,1,1,1,29,-2890,85,-139,1836,0,10939,0,1,0,1,19
28/10/2022 14:45:53.401,0,0,0,1,1,1,31,-2488,73,-145,1831,0,10939,0,1,0,1,19
28/10/2022 14:45:53.412,0,0,0,1,1,1,33,-2183,64,-172,1827,0,10939,0,1,0,1,19
28/10/2022 14:45:53.422,0,0,0,1,1,1,34,-2129,63,-168,1823,0,10939,0,1,0,1,19
28/10/2022 14:45:53.433,0,0,0,1,1,1,36,-1898,56,-180,1818,0,10939,0,1,0,1,19
28/10/2022 14:45:53.442,0,0,0,1,1,1,37,-1665,49,-192,1813,0,10939,0,1,0,1,19
28/10/2022 14:45:53.454,0,0,0,1,1,1,37,-1827,54,-199,1806,0,10939,0,1,0,1,19
28/10/2022 14:45:53.464,0,0,0,1,1,1,40,-1008,30,-217,1801,0,10939,0,1,0,1,19
28/10/2022 14:45:53.473,0,0,0,1,1,1,38,-1422,42,-210,1795,0,10939,0,1,0,1,19
28/10/2022 14:45:53.484,0,0,0,1,1,1,38,-1732,51,-210,1790,0,10939,0,1,0,1,19
28/10/2022 14:45:53.494,0,0,0,1,1,1,38,-1602,47,-217,1784,0,10939,0,1,0,1,19
28/10/2022 14:45:53.505,0,0,0,1,1,1,37,-1731,51,-222,1778,0,10939,0,1,0,1,19
28/10/2022 14:45:53.515,0,0,0,1,1,1,36,-1927,57,-220,1772,0,10939,0,1,0,1,19
28/10/2022 14:45:53.525,0,0,0,1,1,1,36,-1836,54,-226,1766,0,10939,0,1,0,1,19
28/10/2022 14:45:53.536,0,0,0,1,1,1,40,-1408,42,-220,1758,0,10939,0,1,0,1,19
28/10/2022 14:45:53.546,0,0,0,1,1,1,37,-1688,50,-228,1753,0,10939,0,1,0,1,19
28/10/2022 14:45:53.556,0,0,0,1,1,1,40,-1561,46,-213,1747,0,10939,0,1,0,1,19
28/10/2022 14:45:53.567,0,0,0,1,1,1,40,-1274,38,-226,1741,0,10939,0,1,0,1,19
28/10/2022 14:45:53.578,0,0,0,1,1,1,39,-1240,37,-226,1735,0,10939,0,1,0,1,19
28/10/2022 14:45:53.587,0,0,0,1,1,1,39,-1498,44,-216,1729,0,10939,0,1,0,1,19
28/10/2022 14:45:53.598,0,0,0,1,1,1,41,-1159,34,-216,1722,0,10939,0,1,0,1,19
28/10/2022 14:45:53.609,0,0,0,1,1,1,39,-1378,41,-232,1716,0,10939,0,1,0,1,19
28/10/2022 14:45:53.619,0,0,0,1,1,1,39,-1429,42,-233,1710,0,10939,0,1,0,1,19
28/10/2022 14:45:53.629,0,0,0,1,1,1,38,-1435,43,-243,1703,0,10939,0,1,0,1,19
28/10/2022 14:45:53.639,0,0,0,1,1,1,37,-1500,44,-250,1698,0,10939,0,1,0,1,19
28/10/2022 14:45:53.65,0,0,0,1,1,1,41,-994,30,-229,1690,0,10939,0,1,0,1,19
28/10/2022 14:45:53.66,0,0,0,1,1,1,40,-1162,35,-246,1684,0,10939,0,1,0,1,19
28/10/2022 14:45:53.67,0,0,0,1,1,1,38,-1323,39,-252,1678,0,10939,0,1,0,1,19
28/10/2022 14:45:53.682,0,0,0,1,1,1,39,-1376,41,-226,1671,0,10939,0,1,0,1,19
28/10/2022 14:45:53.693,0,0,0,1,1,1,39,-1292,38,-236,1665,0,10939,0,1,0,1,19
28/10/2022 14:45:53.703,0,0,0,1,1,1,40,-1550,46,-223,1659,0,10939,0,1,0,1,19
28/10/2022 14:45:53.712,0,0,0,1,1,1,39,-1467,43,-241,1653,0,10939,0,1,0,1,19
28/10/2022 14:45:53.723,0,0,0,1,1,1,38,-1447,43,-240,1647,0,10939,0,1,0,1,19
28/10/2022 14:45:53.733,0,0,0,1,1,1,39,-1421,42,-239,1640,0,10939,0,1,0,1,19
28/10/2022 14:45:53.744,0,0,0,1,1,1,40,-1197,36,-233,1633,0,10939,0,1,0,1,19
28/10/2022 14:45:53.756,0,0,0,1,1,1,40,-1358,40,-233,1626,0,10939,0,1,0,1,19
28/10/2022 14:45:53.766,0,0,0,1,1,1,41,-1253,37,-232,1620,0,10939,0,1,0,1,19
28/10/2022 14:45:53.777,0,0,0,1,1,1,38,-1609,48,-230,1612,0,10939,0,1,0,1,19
28/10/2022 14:45:53.787,0,0,0,1,1,1,40,-1242,37,-234,1606,0,10939,0,1,0,1,19
28/10/2022 14:45:53.798,0,0,0,1,1,1,41,-1261,37,-226,1600,0,10939,0,1,0,1,19
28/10/2022 14:45:53.807,0,0,0,1,1,1,41,-1203,36,-241,1594,0,10939,0,1,0,1,19
28/10/2022 14:45:53.818,0,0,0,1,1,1,39,-1310,39,-243,1588,0,10939,0,1,0,1,19
28/10/2022 14:45:53.828,0,0,0,1,1,1,40,-1339,40,-229,1581,0,10939,0,1,0,1,19
28/10/2022 14:45:53.839,0,0,0,1,1,1,37,-1987,59,-227,1574,0,10939,0,1,0,1,19
28/10/2022 14:45:53.849,0,0,0,1,1,1,38,-1992,59,-224,1568,0,10939,0,1,0,1,19
28/10/2022 14:45:53.859,0,0,0,1,1,1,37,-2089,62,-225,1562,0,10939,0,1,0,1,19
28/10/2022 14:45:53.869,0,0,0,1,1,1,38,-1660,49,-235,1556,0,10939,0,1,0,1,19
28/10/2022 14:45:53.881,0,0,0,1,1,1,38,-1674,50,-231,1550,0,10939,0,1,0,1,19
28/10/2022 14:45:53.891,0,0,0,1,1,1,39,-1405,42,-231,1543,0,10939,0,1,0,1,19
28/10/2022 14:45:53.901,0,0,0,1,1,1,40,-1435,43,-227,1537,0,10939,0,1,0,1,19
28/10/2022 14:45:53.911,0,0,0,1,1,1,41,-1227,36,-232,1531,0,10939,0,1,0,1,19
28/10/2022 14:45:53.923,0,0,0,1,1,1,38,-1469,44,-241,1523,0,10939,0,1,0,1,19
28/10/2022 14:45:53.933,0,0,0,1,1,1,40,-1351,40,-225,1517,0,10939,0,1,0,1,19
28/10/2022 14:45:53.942,0,0,0,1,1,1,41,-1463,43,-224,1511,0,10939,0,1,0,1,19
28/10/2022 14:45:53.954,0,0,0,1,1,1,40,-1467,43,-225,1504,0,10939,0,1,0,1,19
28/10/2022 14:45:53.963,0,0,0,1,1,1,40,-1402,42,-228,1498,0,10939,0,1,0,1,19
